date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2016-08-16 00:00:00 +0000,331,15,277,147799,,27491.016,632,56683,41430,14637.598,8762,5246.716,214910.844,880,59,1432,1145,21,14842,523,252,290,3070,329,17287.662,14911,339,466,20128.209,5305.414,117288.858,656,1231.334
2016-08-17 00:00:00 +0000,296,25,248,147254,,26785.485,767,54244,44019,13205.778,7894,5790.898,200585.429,947,90,1244,1034,14,13873,500,329,249,3836,299,21185.75,13713,314,504,17272.122,5342.581,142100.151,712,1272.509
2016-08-18 00:00:00 +0000,275,16,221,127986,,23335.656,625,46060,34437,11702.725,6254,5276.055,169873.133,835,46,1305,1055,17,11582,417,216,321,3774,275,15586.161,11146,266,372,14059.773,4747.14,83638.274,625,1005.604
2016-08-19 00:00:00 +0000,316,16,221,150082,,25805.503,841,51106,39483,15753.395,7933,6867.599,189593.805,964,58,1300,1110,18,12277,375,377,283,6829,344,24747.612,11956,277,425,24107.862,5226.178,97872.594,624,1577.568
2016-08-20 00:00:00 +0000,418,13,356,187625,,30128.822,1120,67081,48441,15781.803,9361,9422.787,238124.092,1130,63,1849,1434,19,17369,752,417,365,9725,499,18916.759,17554,411,552,21158.702,6106.435,120558.738,787,1447.198
2016-08-21 00:00:00 +0000,475,16,360,211220,,36058.554,662,70110,55888,18442.446,11591,7244.927,256910.234,1096,79,1720,1601,23,19369,936,289,332,3780,450,18531.603,19591,386,645,22630.49,6291.528,132526.011,987,1628.357
2016-08-22 00:00:00 +0000,334,26,231,155457,,27517.589,577,57144,44117,14389.297,12762,5151.533,208539.744,934,60,1374,1183,16,15247,500,146,326,2408,336,16102.382,14449,335,498,17004.915,5035.881,110616.154,813,1235.739
2016-08-23 00:00:00 +0000,287,11,251,142435,,25574.907,582,52091,39292,12897.459,7720,5359.349,189743.45,1028,49,1144,1191,23,13383,497,215,258,2777,356,15238.955,13025,275,424,18524.264,4701.856,109768.156,641,1056.582
2016-08-24 00:00:00 +0000,287,7,248,141334,,25459.665,673,49599,41623,12181.362,7834,5424.396,183629.338,890,77,1489,1232,25,12353,496,274,301,3236,272,15031.831,12173,274,452,15620.016,5055.333,135284.767,666,1111.34
2016-08-25 00:00:00 +0000,269,6,229,124207,,20971.944,623,43604,32382,10981.447,6822,5081.005,160226.129,780,44,1091,1083,17,11109,422,211,270,3454,294,16092.419,10606,261,348,13702.559,4785.365,82983.345,545,920.316
2016-08-26 00:00:00 +0000,313,13,205,134789,,24357.461,862,48183,37620,14679.649,8506,6688.188,177844.789,982,50,1461,947,19,11615,400,348,295,6894,310,29165.154,11749,226,411,22907.637,4972.871,97482.489,865,1537.035
2016-08-27 00:00:00 +0000,373,8,340,176165,,29036.715,1081,63147,46999,15680.153,9634,9239.56,226705.497,1070,99,1701,1730,17,16329,755,427,358,8757,361,17876.895,16628,367,575,19919.747,5842.17,117167.637,1314,1344.161
2016-08-28 00:00:00 +0000,472,14,381,197233,,34060.653,661,66367,53701,17627.133,11563,7045.764,243416.113,1010,76,1473,1433,32,18681,939,361,362,3503,356,18872.743,19580,450,610,21846.53,6141.707,127553.579,1383,1597.198
2016-08-29 00:00:00 +0000,268,6,227,147156,,26106.733,520,53567,41208,13655.819,13239,4933.104,193011.781,950,72,1311,1256,20,13851,505,161,299,2296,254,15581.851,13390,295,402,16180.228,4718.788,104421.73,868,1114.703
2016-08-30 00:00:00 +0000,275,15,206,133625,,24076.757,580,49298,36428,12623.105,7699,4508.134,178158.766,854,65,1259,1062,12,12905,519,234,250,2743,233,14771.83,12786,272,436,16921.882,4603.133,105440.503,793,1058.225
2016-08-31 00:00:00 +0000,357,19,292,145155,,26629.698,580,58647,44548,13516.918,7876,5877.152,209312.586,822,74,1352,1215,14,14810,495,333,270,3369,271,15584.214,15120,320,442,16384.385,5157.325,140528.059,833,1225.787
2016-09-01 00:00:00 +0000,342,19,277,147069,,25138.584,633,63592,40565,14853.815,8287,6081.737,224855.405,944,62,1650,1251,17,16101,518,233,352,6753,273,19958.268,16842,318,445,16773.203,5493.217,96261.908,1004,1142.434
2016-09-02 00:00:00 +0000,373,22,306,181079,,28675.093,863,69332,47524,19061.54,9624,7758.933,246898.196,1016,87,1889,1417,12,16898,595,370,373,6531,381,29755.32,18435,346,529,27163.159,5883.655,110811.799,1214,1905.893
2016-09-03 00:00:00 +0000,526,40,436,238510,,35754.392,1097,90587,61824,21938.896,11550,10743.233,319453.549,1207,107,2124,1869,23,23984,1259,418,536,9353,567,23118.251,26438,531,671,24259.884,7117.91,137737.04,1960,1841.056
2016-09-04 00:00:00 +0000,503,29,507,261398,,41518.688,617,91465,68087,23312.652,13232,8387.083,331800.452,1086,108,2396,1731,17,25548,1377,321,467,3580,579,21303.386,27937,503,678,25445.05,7087.04,144954.388,2082,1929.119
2016-09-05 00:00:00 +0000,259,28,335,183848,,31015.783,490,67997,49460,16952.926,14746,6035.84,244673.66,954,59,1525,1393,16,17640,657,220,388,2469,324,16242.851,18073,305,608,18146.855,5531.745,110104.679,1804,1460.956
2016-09-06 00:00:00 +0000,343,17,260,164550,,28444.624,580,60604,43924,15065.241,8808,5605.417,221549.465,903,56,1739,1187,17,15213,504,223,355,4059,310,16968.651,15931,297,481,19093.37,5324.636,115898.162,2078,1194.459
2016-09-07 00:00:00 +0000,294,11,257,154897,,26954.624,701,57126,44914,13352.878,7882,5574.515,206077.526,799,60,1448,1098,13,13738,534,300,279,2796,288,15887.345,14334,307,492,16660.743,5530.406,142809.148,1898,1230.731
2016-09-08 00:00:00 +0000,263,7,212,123746,,22999.111,702,49296,36748,12113.848,7349,5080.557,176583.137,797,51,1440,1127,20,11791,448,195,353,3652,219,17593.221,13874,292,385,15501.174,4853.105,85680.685,1502,975.461
2016-09-09 00:00:00 +0000,280,8,197,138299,,24941.608,857,50013,38881,14602.434,7694,6749.195,184969.668,971,52,1586,1126,12,11547,426,347,360,6015,360,24766.215,14525,295,408,24429.415,5326.414,96152.017,1171,1602.061
2016-09-10 00:00:00 +0000,371,10,334,206418,,33265.766,1168,71744,56211,18079.019,10096,9964.633,266900.669,1102,59,1963,1672,21,18695,935,431,490,9028,466,20747.652,21736,504,606,22810.32,6700.366,128750.471,3124,1535.663
2016-09-11 00:00:00 +0000,431,22,468,235684,,41510.892,717,77556,66891,21182.782,12347,7705.314,297666.174,1243,65,2046,1776,20,21402,1169,329,476,3012,429,19802.344,23368,563,750,24974.682,7287.117,142536.227,2204,1735.692
2016-09-12 00:00:00 +0000,238,20,217,145080,,27456.298,543,54377,43470,13788.858,12698,4999.798,198351.158,826,65,1281,1203,17,14089,526,177,370,1886,271,15073.679,14818,349,462,16167.303,5141.328,102988.539,668,1158.498
2016-09-13 00:00:00 +0000,234,19,202,122882,,23919.48,577,47675,37187,11698.063,7356,4556.511,175934.812,759,42,1242,1012,12,12170,445,196,298,2165,225,14194.101,12455,280,394,14840.5,4794.632,104210.545,494,958.303
2016-09-14 00:00:00 +0000,238,10,199,121120,,24365.966,604,45382,38830,11077.563,7254,4826.713,170787.774,873,41,1250,934,11,11310,359,274,319,2796,269,13997.315,12446,279,440,14646.701,4820.582,133177.487,322,1001.971
2016-09-15 00:00:00 +0000,163,12,193,116264,,23018.501,644,49138,34441,11384.816,6933,4661.663,168851.383,838,30,1266,926,9,12420,394,206,320,3303,262,17009.47,11508,338,409,14658.21,4832.766,82817.725,159,914.279
2016-09-16 00:00:00 +0000,239,7,208,143598,,26289.004,926,55966,40683,15205.564,8488,6825.3,193851.791,975,37,1636,1176,10,12898,471,397,287,6036,269,25864.419,12408,303,523,28385.163,5652.705,100497.352,152,1648.303
2016-09-17 00:00:00 +0000,317,23,359,200090,,32260.906,1287,72959,55000,17879.744,10478,9881.997,262554.474,1208,54,1923,1688,15,18740,841,453,428,8189,346,20248.667,18633,511,680,23091.282,6968.486,130363.164,222,1526.577
2016-09-18 00:00:00 +0000,441,21,448,235321,,41312.356,706,77927,65396,20560.502,12866,7723.478,298820,1233,49,1884,1725,14,22258,1180,344,407,3431,361,21028.633,21872,533,728,25182.449,7329.2,145619.116,317,1624.924
2016-09-19 00:00:00 +0000,326,11,246,141236,,27759.48,504,56345,42468,13274.443,14435,4797.136,201940.015,903,51,1178,1115,22,14009,511,193,307,2038,216,15447.127,13892,371,408,16143.458,5305.363,104423.301,146,1138.019
2016-09-20 00:00:00 +0000,224,11,221,132262,,25141.785,612,58478,38508,12468.265,7996,4819.093,189259.548,824,38,1188,1283,10,13443,418,243,310,2421,192,15274.119,12747,305,393,16048.786,5056.916,109630.645,114,1040.165
2016-09-21 00:00:00 +0000,252,13,222,129414,,24760.384,665,55341,40605,11348.136,7745,5068.909,183985.564,742,40,1053,1127,16,12539,458,290,243,3410,176,14634.997,11792,290,489,16125.66,5060.839,137831.309,99,1091.602
2016-09-22 00:00:00 +0000,221,12,181,110130,,20793.406,796,44591,31828,10268.103,6306,4697.823,157583.834,859,32,1299,991,10,10646,357,190,263,3061,219,15816.641,10550,271,363,13340.8,4441.349,82191.656,90,876.72
2016-09-23 00:00:00 +0000,220,6,201,136138,,24639.889,976,50453,38268,14634.904,9154,7069.65,185657.64,1068,44,1253,1064,11,11606,441,331,263,6444,398,26845.091,11166,287,396,27448.992,5417.177,100287.532,55,1442.11
2016-09-24 00:00:00 +0000,375,13,332,192610,,30912.98,1241,69864,51804,16567.411,10493,9833.434,250405.729,1227,61,1949,1766,9,17662,912,430,366,8904,535,19921.15,17387,485,566,21986.819,6481.276,125216.339,129,1385.252
2016-09-25 00:00:00 +0000,390,26,382,221098,,38077.875,700,71268,61132,19580.258,12671,7429.95,273407.067,1328,50,1814,1760,8,19913,1419,335,338,3402,559,19476.454,20110,546,699,24087.666,6901,141707.37,184,1552.911
2016-09-26 00:00:00 +0000,247,18,237,143488,,26702.745,508,51997,41296,13177.643,13534,5004.306,195676.136,847,21,1213,1120,6,13299,496,154,241,2001,356,14553.048,12976,347,432,15726.255,4993.471,102474.462,67,1007.374
2016-09-27 00:00:00 +0000,215,14,186,122181,,22611.81,551,47188,34955,11115.051,7749,4539.203,171192.631,760,34,1630,963,6,11510,404,213,259,2257,336,13304.465,11214,284,390,13858.44,4445.298,102597.386,61,884.044
2016-09-28 00:00:00 +0000,263,10,248,123595,,24010.9,567,50902,38731,11173.791,7634,5092.505,171837.571,877,51,1213,1089,15,11476,455,297,265,2556,314,13819.467,10970,326,349,14485.637,5043.437,133065.474,75,954.393
2016-09-29 00:00:00 +0000,223,18,197,112182,,20589.635,590,41842,30674,10322.508,6682,4544.734,153914.398,836,49,1289,911,3,10379,365,219,222,3049,229,15386.306,9713,268,329,12975.156,4380.863,77462.859,88,811.462
2016-09-30 00:00:00 +0000,247,11,216,142867,,25575.601,975,57135,40679,15802.822,8327,7064.851,204209.586,1059,55,1619,1118,7,13966,454,291,246,6268,258,26949.838,13532,344,447,27331.609,5743.654,98878.822,72,1448.708
2016-10-01 00:00:00 +0000,536,29,533,251375,,38323.723,1324,103205,67460,23865.801,13754,10851.559,376487.399,1332,52,2705,1958,9,27873,1229,380,508,9266,416,24851.207,29428,656,890,28061.02,7835.101,147899.161,150,1790.687
2016-10-02 00:00:00 +0000,536,17,601,279121,,44698.513,781,104879,75326,25999.866,15446,8894.99,392774.819,1457,84,2230,2073,11,29955,1433,346,450,3254,390,24790.801,30995,692,961,30517.068,7909.536,167616.068,236,2004.509
2016-10-03 00:00:00 +0000,342,17,318,172823,,30472.726,517,73703,48915,17020.474,16460,6034.767,259260.663,1016,60,1592,1345,5,19198,527,182,385,2475,210,17708.512,19818,362,466,19441.043,5738.432,115239.283,106,1302.659
2016-10-04 00:00:00 +0000,274,16,262,146150,,25750.408,613,62106,41228,14392.806,9015,5242.256,227062.232,906,32,1477,1119,5,16274,464,213,313,2657,206,16152.439,16031,329,485,17313.24,5266.702,111537.23,72,1148.783
2016-10-05 00:00:00 +0000,292,17,267,146410,,26028.926,661,60493,44510,13833.751,8439,5818.925,220673.751,997,44,1395,1149,1,14807,430,268,343,2998,183,16077.107,14507,309,508,16879.151,5417.623,144696.086,114,1144.98
2016-10-06 00:00:00 +0000,257,14,203,120057,,21335.23,828,47473,33802,11736.875,7113,5182.784,179258.097,866,54,1459,989,5,11567,389,214,352,5510,259,16417.727,11153,331,391,14223.703,4449.957,84512.462,52,973.505
2016-10-07 00:00:00 +0000,262,10,217,143269,,25821.086,906,55376,40421,16062.172,9256,6999.485,207228.722,1044,45,1573,1122,7,12712,434,313,311,6482,384,114430.288,12518,369,445,27416.681,5596.55,104712.762,66,1802.496
2016-10-08 00:00:00 +0000,480,14,370,202566,1,32422.579,1247,73459,55857,18573.447,10976,10167.957,283341.173,1237,70,2066,1599,6,19051,888,375,353,9559,544,19757.82,19294,528,693,22712.783,6636.485,135984.271,119,1603.192
2016-10-09 00:00:00 +0000,485,12,441,247109,11,42676.969,707,81354,69457,22496.535,13862,8221.765,328798.61,1395,80,1946,1774,10,22732,1331,296,399,3548,500,21494.825,24257,573,850,25905.88,7308.509,156253.834,212,1753.553
2016-10-10 00:00:00 +0000,277,17,250,153350,14,27751.466,547,57792,44204,14555.04,15910,5090.253,218986.451,914,66,1641,1179,8,14428,462,150,308,2211,315,15348.2,13868,326,471,16994.683,4897.526,111717.986,99,1164.242
2016-10-11 00:00:00 +0000,269,7,183,125318,20,24027.59,574,48784,36930,12500.884,7528,5086.946,184607.781,782,46,1182,951,5,11977,405,217,242,3938,289,13980.745,12030,327,404,15341.336,4809.822,111443.614,94,971.276
2016-10-12 00:00:00 +0000,279,13,216,129236,111,23524.996,693,47983,41167,11217.069,8295,5219.594,184546.728,1013,72,1152,1092,3,11589,394,295,276,2844,292,14352.371,12134,289,403,15648.796,5168.206,144451.539,78,1077.779
2016-10-13 00:00:00 +0000,241,13,195,111697,109,21668.92,705,42949,32616,10824.915,7368,4858.168,165917.54,788,58,1387,1048,2,10388,383,189,268,2973,246,26979.013,10631,300,430,13879.494,4658.288,84177.813,90,821.74
2016-10-14 00:00:00 +0000,294,17,192,138234,104,24549.262,1001,50588,39020,15017.905,9099,6660.014,187897.631,930,39,1448,1117,10,11572,355,352,313,5981,302,24570.092,10837,303,450,27179.318,5297.26,102528.405,63,1633.32
2016-10-15 00:00:00 +0000,388,21,342,197333,117,31196.085,1205,68437,53579,17126.504,11087,10069.131,267296.737,1196,67,1661,1402,10,17900,871,440,322,8456,514,19420.829,18072,513,563,22748.571,6407.426,130338.265,102,1412.043
2016-10-16 00:00:00 +0000,499,29,451,258559,127,42381.796,676,80761,69044,22450.277,14066,8514.497,328004.322,1334,57,1743,1793,11,22081,1220,323,374,3743,538,22402.565,23331,682,821,27895.406,7527.578,161055.992,176,1833.255
2016-10-17 00:00:00 +0000,266,21,277,151406,83,27230.185,534,54139,43091,13613.135,15311,5380.56,211547.87,858,41,1242,1079,7,13784,458,184,289,2329,280,15929.319,13625,343,459,16816.254,5172.588,113424.595,83,1152.918
2016-10-18 00:00:00 +0000,262,11,231,129897,110,23855.066,587,51418,36537,12159.734,7960,4891.857,188088.864,919,48,1104,946,1,11752,460,208,245,2597,226,14605.69,11894,303,455,16054.389,4892.174,106860.822,51,1006.996
2016-10-19 00:00:00 +0000,237,23,222,127212,90,23354.602,665,47031,40031,11214.99,8190,5217.142,180780.167,854,53,1201,1053,2,10657,383,251,262,3327,223,14021.657,10512,320,394,15365.961,4946.689,138579.652,69,1080.609
2016-10-20 00:00:00 +0000,288,8,223,124603,78,21635.386,703,48612,33661,11147.159,7146,5014.841,172086.821,789,59,1273,1100,3,10863,458,213,244,3326,329,16526.154,11077,293,436,14729.015,4573.747,90478.114,48,977.043
2016-10-21 00:00:00 +0000,272,9,227,144526,96,23858.692,851,48454,38200,15546.978,8169,7273.317,184723.541,918,61,1435,969,10,10644,413,285,330,6174,480,25142.938,10924,330,457,28067.033,5249.857,103681.184,58,1618.002
2016-10-22 00:00:00 +0000,432,12,369,192343,114,30221.437,1075,64095,50282,16128.121,10336,9460.854,248149.917,1222,76,1823,1697,6,15549,870,352,370,8116,522,18384.343,16226,485,583,22314.961,6274.207,124247.48,101,1389.096
2016-10-23 00:00:00 +0000,517,17,440,241561,94,38682.923,673,74210,64397,20827.828,14158,7982.558,299180.504,1275,65,1768,1591,15,19925,1179,330,412,3746,627,21091.25,21509,623,765,26538.193,7045.187,149830.874,196,1681.373
2016-10-24 00:00:00 +0000,299,12,230,142098,84,25095.738,513,51568,40221,13151.439,19230,4695.241,198551.225,845,45,1179,1234,4,12401,424,207,226,1980,317,15277.552,12324,312,427,16439.046,4858.462,103186.315,89,983.627
2016-10-25 00:00:00 +0000,438,20,264,124323,53,23224.029,539,46347,36335,11741.331,8047,4677.427,178507.736,814,61,1173,1212,1,11226,484,178,219,2269,332,15425.343,11590,323,420,15636.297,4820.442,108796.62,111,982.673
2016-10-26 00:00:00 +0000,257,12,278,128716,83,22601.711,606,45718,40733,11003.825,7897,5557.801,170707,786,51,1167,1063,4,10639,387,311,244,3683,330,13868.928,10430,364,434,15682.252,4973.621,133634.096,57,1134.657
2016-10-27 00:00:00 +0000,259,12,228,120153,52,21491.257,543,43308,33185,10954.267,6587,4825.766,161035.113,768,45,1364,1184,2,10164,384,250,245,3334,254,15922.219,9572,298,380,14526.145,4368.462,77873.09,61,733.161
2016-10-28 00:00:00 +0000,262,10,298,136370,70,23744.78,897,49353,36898,14980.96,8277,7087.986,180171.818,993,65,1289,1029,,11260,330,342,247,6006,286,24777.704,10415,306,437,26239.157,4827.747,90014.17,65,1488.93
2016-10-29 00:00:00 +0000,431,11,413,194747,61,28788.527,950,67645,50214,16344.161,11096,10837.304,248688.609,1092,66,1607,1480,6,17773,677,362,359,8778,430,18634.321,17392,441,639,21604.035,6091.762,112100.802,104,1211.176
2016-10-30 00:00:00 +0000,489,23,563,232250,62,35065.572,659,75697,58739,19459.9,12654,7873.391,282533.016,1051,62,1852,1395,8,21421,999,343,312,4025,485,19167.56,21407,529,723,23945.139,6587.175,122866.206,142,1450.232
2016-10-31 00:00:00 +0000,308,12,330,148589,39,23393.683,527,53758,38137,12915.493,16759,5042.844,199818.887,722,44,1171,1115,10,14153,382,202,277,2778,283,14605.925,13865,318,498,15408.907,4823.463,83629.757,64,943.544
2016-11-01 00:00:00 +0000,349,26,470,182070,58,26266.842,665,69451,43666,16205.459,9355,6700.444,252354.113,908,111,1845,1427,5,17841,356,466,348,5826,344,17900.4,18600,437,625,19555.522,5640.259,110844.053,40,1076.354
2016-11-02 00:00:00 +0000,509,20,558,215033,55,29341.763,688,78145,55814,20375.355,10094,9655.285,294122.549,1041,73,1921,1714,12,21383,588,525,369,9536,534,20411.192,22823,540,718,23417.694,6690.281,140817.198,84,1425.302
2016-11-03 00:00:00 +0000,444,21,436,180293,40,25127.789,681,65923,44297,17203.909,10320,7992.653,245076.593,946,107,1805,1495,9,17648,529,363,343,8549,388,19860.163,19073,416,607,20075.387,5651.176,97017.979,65,1008.035
2016-11-04 00:00:00 +0000,388,12,490,193535,47,27630.572,876,68614,48476,21136.374,10355,9199.761,256548.526,1099,63,1652,1666,7,17990,575,384,291,8940,358,25951.227,19289,436,633,27562.076,5709.181,106851.845,82,1620.654
2016-11-05 00:00:00 +0000,418,14,441,208685,47,28501.618,801,71954,51834,17640.474,10096,9594.761,275166.218,1027,80,1572,1824,13,19565,762,341,283,7696,357,19652.028,20543,436,658,21622.756,5444.712,109198.985,100,1382.747
2016-11-06 00:00:00 +0000,504,23,792,270422,52,41088.963,536,88851,72286,23919.02,13886,8551.983,351095.489,1328,81,1604,1779,10,24840,1202,245,349,3273,392,21984.819,26292,535,798,26762.46,6550.405,148466.493,161,1706.472
2016-11-07 00:00:00 +0000,284,29,345,187162,92,29661.601,595,69582,52457,16746.077,22878,5849.051,250798.331,945,53,1300,1280,7,17970,492,179,287,2382,245,17429.858,20678,373,572,19793.285,4962.099,122608.582,95,1320.159
2016-11-08 00:00:00 +0000,274,19,324,166081,49,26902.452,594,65616,47046,15661.521,9689,5986.207,226945.098,898,44,1150,1233,7,15868,493,234,376,2677,241,16527.094,16476,287,446,18531.234,4624.276,120888.002,67,1184.744
2016-11-09 00:00:00 +0000,271,12,283,164618,40,26556.556,576,61613,50491,14686.285,9577,6265.408,224668.166,981,64,1205,1262,6,14582,455,319,293,3285,208,16351.156,14811,300,465,18145.756,5482.735,151094.289,86,1223.488
2016-11-10 00:00:00 +0000,230,12,231,129184,35,21911.681,595,47729,35965,12524.012,7001,5385.763,176812.224,811,59,1214,985,10,10978,346,182,226,5131,183,16471.393,10685,293,407,14415.49,4399.722,82815.596,52,961.878
2016-11-11 00:00:00 +0000,263,6,260,150597,51,26055.031,923,55936,41956,17644.103,8715,7091.909,205336.269,1027,66,1416,1237,4,12914,462,271,239,5194,273,26497.378,13071,335,406,30749.713,5333.182,97381.198,58,1627.671
2016-11-12 00:00:00 +0000,448,16,409,222661,36,32567.955,1173,71354,56947,19095.422,10923,10022.153,276217.866,1152,91,1626,1528,4,18777,793,365,379,8353,447,19738.223,19065,456,676,22182.324,6534.581,124164.381,89,1511.867
2016-11-13 00:00:00 +0000,516,11,511,291398,59,44902.404,620,91582,78680,25612.378,15630,9294.12,345032.878,1390,89,1996,2016,11,25397,1254,313,397,3822,462,23191.47,25993,601,910,27848.788,7296.263,159990.896,156,1999.035
2016-11-14 00:00:00 +0000,326,20,262,165265,43,27738.419,464,55360,46978,14777.327,18780,5492.331,219897.376,923,63,1632,1230,6,14241,451,162,294,2621,305,15551.315,14659,323,454,16842.561,4893.178,104422.074,78,1168.592
2016-11-15 00:00:00 +0000,281,30,250,160177,30,24621.544,481,50897,43442,13762.209,8555,5520.384,202823.317,826,51,1215,1060,4,13256,475,170,237,4309,232,15918.512,13860,284,427,16153.186,4959.17,106354.06,59,1081.247
2016-11-16 00:00:00 +0000,330,15,314,181322,50,28056.491,684,59465,53786,15045.137,9338,6986.953,235505.27,1001,24,1513,1288,6,15526,555,290,295,4746,249,16906.488,18196,351,480,19608.565,5400.034,151705.199,69,1279.605
2016-11-17 00:00:00 +0000,304,12,208,138887,34,21872.581,619,45575,35447,12019.105,6974,5455.074,189332.719,911,59,1732,1088,6,11484,422,170,301,3432,202,17402.579,11946,289,467,15062.053,4739.332,87913.114,75,787.699
2016-11-18 00:00:00 +0000,249,5,259,167311,39,25379.187,888,49828,40055,16699.22,8796,7929.94,218481.841,1316,60,1647,1070,9,12287,442,302,295,6176,394,27534.059,12293,314,497,28038.54,5268.238,102969.518,71,1362.009
2016-11-19 00:00:00 +0000,441,15,363,220970,34,31817.005,1157,68814,54828,18519.247,10784,11176.602,281438.088,1196,77,1959,1772,5,18958,783,389,361,8506,569,19229.975,19740,520,694,23837.261,6428.902,128935.16,103,1234.761
2016-11-20 00:00:00 +0000,471,19,438,278158,46,41201.825,607,76749,69156,23922.231,13904,9672.675,334426.044,1318,111,1811,1720,18,22687,1116,327,386,4308,554,22947.164,24132,576,790,28406.982,7420.395,156388.326,147,1244.347
2016-11-21 00:00:00 +0000,336,30,236,172392,35,28066.548,478,58946,46375,15964.251,19296,6762.903,231283.925,1031,64,1249,1414,8,15226,460,171,280,2731,376,17318.455,14643,260,571,18640.329,5446.455,112803.923,87,763.492
2016-11-22 00:00:00 +0000,319,14,256,151843,47,24081.446,539,52517,38520,13843.742,8356,6698.504,208830.983,986,42,1415,1124,8,13011,485,181,283,2870,367,16354.853,12935,287,551,16466.804,4857.261,111499.34,109,583.318
2016-11-23 00:00:00 +0000,319,6,216,157465,36,26137.696,666,53936,45850,13962.846,8515,7366.946,214367.837,930,76,1356,1545,3,13499,450,264,228,3967,330,15835.328,12942,286,566,17420.866,5093.443,149322.334,63,663.745
2016-11-24 00:00:00 +0000,326,2,241,133102,35,20867.523,628,48487,33846,11251.694,6684,6014.875,181074.162,763,53,1194,1105,2,10699,414,214,284,4208,260,17162.305,10396,261,397,15134.843,4502.092,85241.556,49,558.256
2016-11-25 00:00:00 +0000,366,12,254,170648,36,24137.254,828,56782,39494,15958.117,8160,8197.21,211344.729,1019,72,1374,1426,3,13319,518,306,317,7103,276,29411.103,12671,317,530,28751.413,5094.348,97871.952,39,1183.359
2016-11-26 00:00:00 +0000,492,10,382,223057,36,29541.882,1067,70165,51635,17458.532,10186,10942.681,267974.986,1129,63,2229,1681,7,18338,792,306,354,9364,332,18761.614,17834,450,718,22609.52,6051.373,122751.044,81,1267.191
2016-11-27 00:00:00 +0000,480,19,343,263835,42,38434.773,543,74347,65263,21047.302,13708,9656.379,308257.897,1226,86,1962,1738,10,21574,923,802,471,7320,403,20688.48,21242,511,885,26048.61,5239.718,147993.101,164,1458.332
2016-11-28 00:00:00 +0000,311,6,240,177635,41,27130.069,484,53833,44676,14518.914,18009,6257.311,222589.643,977,76,1135,1144,9,14401,377,199,329,2484,254,15899.386,13316,333,520,17349.063,5003.652,112015.044,70,961.686
2016-11-29 00:00:00 +0000,245,6,221,140124,30,23043.385,443,47457,37191,12471.915,7987,6295.153,193324.333,840,47,1075,1233,6,12125,365,165,231,2904,219,15097.807,12170,294,449,15364.305,4684.994,108805.641,73,772.975
2016-11-30 00:00:00 +0000,284,10,274,164748,34,25649.692,668,54772,46114,13742.965,8372,7668.906,221747.168,891,61,1348,1268,9,13897,440,254,272,3704,208,14968.241,15533,351,547,16933.836,5415.751,146104.924,71,1000.221
2016-12-01 00:00:00 +0000,354,19,300,178953,26,25923.751,703,70321,45919,16420.377,9191,9539.313,289689.791,1096,76,1495,1589,9,16926,447,645,352,4917,270,21157.972,20687,353,565,18933.89,5373.253,100245.896,82,1024.071
2016-12-02 00:00:00 +0000,300,8,281,185360,35,26246.306,893,69089,45416,18711.609,9555,10150.376,263266.533,1167,59,1693,1338,10,15382,432,865,341,8254,353,29515.863,17278,344,554,31186.078,5807.333,108082.594,41,1438.239
2016-12-03 00:00:00 +0000,552,20,455,255126,54,34652.307,1080,93749,61128,21701.844,11722,13926.893,354348.142,1195,81,1929,1844,9,23278,792,1024,465,12550,443,21766.08,27634,635,966,25855.426,7159.662,135894.73,113,1291.483
2016-12-04 00:00:00 +0000,492,34,542,297968,48,43995.695,730,106446,75905,26057.791,14809,12297.334,398378.733,1545,120,1958,2242,15,26982,993,837,454,7127,432,24674.031,29886,642,1083,30242.084,7711.385,159847.583,148,1552.4
2016-12-05 00:00:00 +0000,353,20,288,182323,30,27941.012,646,71720,46544,16035.583,21736,21348.499,307665.714,3685,62,1455,1564,4,16301,374,619,331,8807,274,16850.337,17126,359,666,18358.245,5550.952,106862.229,76,849.368
2016-12-06 00:00:00 +0000,386,19,383,207703,34,30523.185,722,74315,52010,17864.539,10500,11464.784,291190.488,1158,67,1848,1686,12,17896,616,621,374,5140,290,19829.986,20654,452,794,22633.854,6107.589,134159.576,110,982.385
2016-12-07 00:00:00 +0000,296,9,234,178510,34,27945.28,723,69883,50407,15436.983,9244,10875.565,266602.07,1129,67,1476,1413,5,15738,397,758,248,4951,286,15777.386,15424,392,656,18282.394,5428.756,153807.441,75,1142.86
2016-12-08 00:00:00 +0000,285,12,199,140546,25,22218.94,1219,51430,38861,13470.583,7669,10915.826,222288.266,1129,73,1729,1486,5,10825,416,620,356,4517,255,17379.093,13001,322,557,15214.292,4918.674,91172.722,75,885.987
